id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1770977,Bright duplex 2BR flat near EU & VUB,995442,Julien,,Etterbeek,50.83326,4.40494,Entire home/apt,65,1,122,2022-06-06,1.24,11,320,30,
2606678,Belles chambres privées au calme 1 à 2 chambres,10862281,Fabienne,,Auderghem,50.81591,4.42069,Private room,36,2,130,2022-05-29,1.31,3,304,12,
2624534,Little house in a secret place,7141707,Virginie & Laurent,,Bruxelles,50.85233,4.34401,Entire home/apt,54,90,23,2022-02-12,0.24,3,260,2,
1790253,Bright first floor  apartment Louise area,3047800,Jimmy,,Ixelles,50.8342,4.35778,Entire home/apt,399,2,50,2022-06-06,0.49,1,63,9,
807834,A Flat with a View,4250257,Bernard,,Bruxelles,50.83831,4.35072,Entire home/apt,85,2,840,2022-06-10,7.25,1,240,69,
811507,Charming flat! Heart of the EU area,4267408,Benedetta,,Bruxelles,50.84499,4.37696,Entire home/apt,55,6,29,2022-02-28,0.26,1,296,2,
1790914,100m2 appartment Brussels centre,9396453,Ingrid,,Schaerbeek,50.8633,4.38177,Entire home/apt,120,3,29,2021-11-07,0.28,2,322,1,
811769,"Spacious, bright & quiet 1BR near Central Station",995442,Julien,,Bruxelles,50.84768,4.36749,Entire home/apt,85,1,136,2022-05-29,1.97,11,54,18,
2661950,Cosy studio - great neighbourhood,13604244,Carine,,Watermael-Boitsfort,50.79663,4.41812,Entire home/apt,59,5,73,2022-04-22,0.74,1,307,7,
820616,LOFT DUPLEX with TERRACE in LOUISE,4310003,Home,,Saint-Gilles,50.83026,4.35481,Entire home/apt,88,91,2,2018-03-01,0.02,4,0,0,
1805616,District EU commission chambre  bain privé 1 pers,8454365,Maxim,,Etterbeek,50.83553,4.39127,Private room,55,15,21,2019-12-10,0.23,1,329,0,
1842688,RED Cosy carpets @Louise/SABLON,9628959,Alin,,Saint-Gilles,50.83384,4.35325,Private room,47,1,529,2022-06-04,5.06,8,168,24,
2682841,"White, luminous charming flat in the heart of EU",13725702,Maria,,Bruxelles,50.84113,4.38474,Entire home/apt,38,6,32,2022-05-31,0.32,1,244,5,
1852275,room under the roof garden side,9200458,Micheline,,Ixelles,50.8185,4.38398,Private room,50,1,31,2022-02-01,0.33,2,247,4,
1871520,NEW Luxury Apart Chatelain / Louise (8 min to EC),5575455,Nick,,Ixelles,50.8237,4.36382,Entire home/apt,75,7,11,2022-04-30,0.11,1,349,5,
820940,Comme à la maison à Bruxelles/idéal pour 4-5 pers.,4311254,Laurent,,Koekelberg,50.86076,4.3294,Private room,86,2,25,2022-05-15,0.34,1,73,7,
824830,LOFT with TERRACE in LOUISE BRUSSEL,4310003,Home,,Saint-Gilles,50.83053,4.35366,Entire home/apt,88,91,15,2019-07-02,0.15,4,0,0,
838973,Luxury loft-like apt in Brxl center,4382746,Jurgen,,Bruxelles,50.84326,4.34848,Entire home/apt,110,5,125,2022-06-02,1.11,1,274,26,
2688998,Contemporary Loft - Brussels Center,13764928,Brieuc,,Bruxelles,50.85166,4.35097,Entire home/apt,85,3,183,2022-04-23,1.89,1,1,16,
845565,Monthly rental in Brussels (House),4411779,Isabelle,,Auderghem,50.80443,4.43546,Entire home/apt,130,15,1,2022-05-26,1,3,309,1,
845573,Short term rental in Brussels,4411779,Isabelle,,Auderghem,50.80243,4.43593,Entire home/apt,130,15,2,2021-04-22,0.03,3,203,0,
1874899,Trendy Sainte Catherine Appartment,3997312,Vince & Tuuli,,Bruxelles,50.85239,4.3455,Entire home/apt,50,1,197,2021-01-02,1.92,1,0,0,
1892579,"Uccle, best area, charming house",9837706,Dominique,,Uccle,50.81533,4.36094,Entire home/apt,60,10,68,2021-10-20,0.66,1,135,4,
1896021,A stylish loft apartment - Corona proof,9850704,Xenia,,Bruxelles,50.85539,4.35058,Entire home/apt,87,3,79,2022-04-29,0.76,1,116,11,
1897051,1 bedroom furnished apartment,9849037,Yves,,Molenbeek-Saint-Jean,50.85021,4.31126,Entire home/apt,2000,1,1,2015-08-28,0.01,1,270,0,
1899655,Sunny apartment near city centre,3876104,Marco,,Etterbeek,50.8378,4.38097,Private room,45,120,147,2018-03-23,1.49,1,358,0,
847618,Single Room with View to the Atomium (65 m2),4425572,Mireille,,Bruxelles,50.8901,4.34212,Private room,70,14,6,2019-12-20,0.07,1,243,0,
856337,room renting for 1 or 2 persons,4477045,Maria,,Molenbeek-Saint-Jean,50.85584,4.30829,Private room,55,1,37,2022-06-05,0.55,1,348,7,
2701606,Apartment of charm district fashion,13825389,Naoufel,,Bruxelles,50.85246,4.34562,Private room,59,1,50,2022-06-02,0.61,1,322,10,
864415,Brightfull apartment + terrace,2654837,Aurore,,Ixelles,50.83887,4.36693,Entire home/apt,72,6,341,2022-04-30,3.26,2,267,4,
1911703,"The Cambre House, 375m2 pour vous !",9918617,Alexandra,,Ixelles,50.82297,4.374,Entire home/apt,450,2,43,2022-01-02,0.42,1,258,1,
1938833,3 room house with garden!,10030076,Bohdana,,Uccle,50.80196,4.33878,Entire home/apt,134,2,22,2022-05-29,0.22,1,325,7,
870791,Cute room in Ixelles family house,4589658,Lies,,Ixelles,50.83153,4.37339,Private room,30,3,98,2020-02-17,0.86,1,0,0,
2705595,Chill out,10741317,Kadima,,Molenbeek-Saint-Jean,50.84941,4.30355,Private room,110,2,1,2019-01-01,0.02,2,364,0,
871638,"Chez Jeanne, apart for 5, Brussels",4595663,Jacques & Janine,,Evere,50.87589,4.39696,Entire home/apt,40,28,286,2020-12-01,2.62,1,288,0,
877917,Great loft - Central Brussels,4639108,Fabrice,,Bruxelles,50.84867,4.34381,Entire home/apt,140,3,33,2022-06-11,0.49,1,254,20,
1982347,Flat Grand Place for rent-min 3 months-no tourists,10229012,Wim,,Bruxelles,50.84803,4.35661,Entire home/apt,75,28,201,2022-01-23,1.94,1,267,1,
1984056,Appartement studio Centre 800 mètres Grande Place,10237165,Lina,,Bruxelles,50.84135,4.34563,Entire home/apt,53,2,5,2022-02-27,1.23,1,0,5,
1994337,Big flat close to Grand Place and UE institutions,6251727,Stanley,,Bruxelles,50.83982,4.34936,Entire home/apt,85,2,184,2022-06-12,1.77,1,8,15,
901256,Vacation house in Brussels,3255174,Yc,,Uccle,50.79333,4.32388,Entire home/apt,220,2,46,2022-06-06,0.42,1,319,1,
904954,La Nuit Américaine - loft/penthouse Guesthouse,4715516,Marie-Luce,,Ixelles,50.82291,4.35978,Entire home/apt,100,2,121,2022-04-29,1.07,1,263,6,
2004537,Heart city center modern located flat,10320461,Axelle,,Bruxelles,50.8486,4.34755,Entire home/apt,55,1,462,2022-06-03,4.48,2,224,58,
2718496,private charming bedroom,10033035,Atefeh,,Bruxelles,50.89195,4.33994,Private room,49,2,24,2019-11-18,0.37,2,68,0,
2010179,A house in Brussels : the duplex,6099302,Celine,,Schaerbeek,50.85335,4.38258,Entire home/apt,75,28,25,2017-11-30,0.25,2,163,0,
2035066,Maison d'hôtes « Brussels Expo » à 100 mètres du métro et gare.,10445172,Ayse,,Bruxelles,50.87715,4.35064,Private room,60,3,25,2022-05-06,0.37,2,339,5,
914739,fam.house+garden near cntr brussls,4910148,Frank,,Koekelberg,50.8614,4.32666,Entire home/apt,125,14,0,,,1,365,0,
933649,"Contemporary house, green & arty",4775402,Odile And François,,Watermael-Boitsfort,50.81143,4.39497,Entire home/apt,170,5,40,2022-05-29,0.37,1,128,5,
3877055,Heart of EU: Only Kitchen Shared. Ensuite Bath,20034265,Sara,,Bruxelles,50.84701,4.38219,Private room,91,1,136,2022-05-21,1.44,3,43,5,
3896915,Jolie Chambre à Etterbeek,20174303,Quentin,,Etterbeek,50.83058,4.40264,Private room,25,200,37,2020-08-31,0.39,4,365,0,
2041563,Cute room near Etangs d'Ixelles,10470222,Maud,,Ixelles,50.82224,4.37883,Private room,36,1,45,2020-03-11,0.44,3,0,0,
2044409,Little house in a backyard,10483074,Michael,,Etterbeek,50.83038,4.38715,Private room,36,1,90,2020-09-25,0.87,1,43,0,
2048129,"Chambre  ""parc"" maison Bruxelles",10499257,Janine,,Schaerbeek,50.86128,4.38357,Private room,65,7,13,2022-04-24,0.14,2,305,2,
2723814,TenBirds ♥ Cosy apartment ideally located Ixelles,13939420,Estelle,,Ixelles,50.83289,4.36961,Entire home/apt,78,2,18,2022-05-28,0.86,1,290,16,
5260383,Duplex St-Gilles - 40m2 courtyard,27228797,Aurore Et Ludovic,,Saint-Gilles,50.83111,4.34442,Entire home/apt,82,10,157,2022-06-13,2.11,1,263,33,
5293409,European area-Typical Brussels flat,12696641,Thibaut,,Etterbeek,50.83218,4.38334,Private room,80,3,10,2017-09-28,0.12,1,0,0,
5294325,Double-bed room close to citycenter,27418032,Erik,,Saint-Gilles,50.82679,4.33821,Private room,28,6,96,2017-10-07,1.08,1,172,0,
3914368,TOUR & TAXIS 2 + FREE PARKING,2126739,Rocío & Ward,,Molenbeek-Saint-Jean,50.86132,4.34661,Entire home/apt,70,5,198,2021-12-08,2.10,6,0,3,
3931171,Heart EU! Only Kitchen Shared. Deluxe Ensuite Bath,20034265,Sara,,Bruxelles,50.84778,4.38052,Private room,92,1,193,2022-03-27,2.05,3,53,11,
3951420,Xl-Châtelain charmant 120m2 + patio,3750251,Elodie,,Ixelles,50.82221,4.35775,Entire home/apt,65,1,10,2018-12-02,0.11,1,0,0,
3961475,Heart of EU: Only Kitchen Shared. Lux Ensuite Bath,20034265,Sara,,Bruxelles,50.84713,4.3808,Private room,100,1,101,2022-05-23,1.07,3,46,2,
5308035,Cozy Studio calme et proche du centre,27490586,Easy,,Anderlecht,50.8489,4.3095,Entire home/apt,39,2,209,2022-03-27,3.59,1,107,28,
5314006,Spacious room in downtown Brussels,6578273,Méline,,Bruxelles,50.84189,4.34345,Private room,41,1,159,2019-10-07,1.80,1,0,0,
3967246,Curious house in a secret place,7141707,Virginie & Laurent,,Bruxelles,50.85206,4.34595,Entire home/apt,50,90,38,2022-05-31,0.45,3,189,5,
2724056,Cosy loft@Brussels North,13711255,Aude,,Schaerbeek,50.86983,4.37867,Private room,39,2,27,2015-06-28,0.29,2,0,0,
3996334,Charming room in  St Gilles,13863661,Stéph,,Saint-Gilles,50.83206,4.34344,Private room,36,3,111,2022-06-12,1.19,2,297,17,
5344103,Private bedroom in architect loft,27540225,David,,Anderlecht,50.83455,4.32553,Private room,56,2,128,2022-06-06,1.48,1,31,9,
5368029,A 2 pas du Parc,27827922,Michèle,,Saint-Gilles,50.82243,4.34528,Entire home/apt,50,7,3,2016-04-22,0.03,1,0,0,
5371675,Cute studio near Place Louise,11657149,Marita & Brother Eli,,Saint-Gilles,50.83349,4.35278,Entire home/apt,45,25,128,2022-05-05,1.49,4,165,2,
4006327,B&B Grand Place - Sablon 1,18197196,Sophie,,Bruxelles,50.84433,4.35307,Hotel room,150,1,36,2022-02-13,0.38,3,275,2,
4037885,PARC JOSAPHAT,20934668,Daniel,,Schaerbeek,50.864658,4.380542,Entire home/apt,110,1,10,2022-06-11,4.00,1,1,10,
5377525,Lovely flat in a green central area,27878152,Aglaë,,Woluwe-Saint-Pierre,50.83611,4.42931,Entire home/apt,50,3,291,2022-05-28,3.30,1,246,38,
2734902,Duplex de charme le long des Etangs d'Ixelles,13994321,Amelie,,Ixelles,50.82348,4.37259,Entire home/apt,120,3,5,2022-02-26,0.64,1,151,5,
5393632,House from 1870 close to centre.,27957671,Peter,,Schaerbeek,50.86643,4.36357,Entire home/apt,155,1,126,2022-06-12,1.43,1,222,20,
5397619,Home next to European Parliament,15016174,Francois,,Ixelles,50.83832,4.36856,Entire home/apt,311,4,31,2022-06-06,0.65,1,270,18,
5409447,Duplex suite for 2 to 4 people,16167120,Françoise,,Uccle,50.79999,4.35663,Private room,172,1,4,2017-06-11,0.05,4,334,0,
4064335,Studio  près  Institutions EU quartier résidentiel,15054213,Olivier,,Woluwe-Saint-Pierre,50.82832,4.40962,Entire home/apt,49,13,8,2021-04-30,0.09,2,0,0,
4125061,Cosy duplex in EU district,21398448,Julien,,Etterbeek,50.83719,4.38477,Entire home/apt,86,2,22,2021-12-22,0.27,1,0,10,
4134034,Private Room in Brussels,21446336,Michael,,Ixelles,50.83605,4.36273,Private room,995,1,3,2017-04-28,0.03,1,363,0,
4153730,Park view apartment,12358166,Wim,,Saint-Gilles,50.83138,4.34368,Entire home/apt,63,14,20,2019-07-27,0.21,1,195,0,
4185461,Cosy 2 bedroom apartment @Châtelain,5331448,Nathalie,,Ixelles,50.82345,4.35861,Entire home/apt,95,7,9,2020-11-01,0.11,1,106,0,
4213027,Calm and Cozy Room Near Station,21863166,Marcela,,Forest,50.81522,4.34242,Private room,36,91,67,2022-04-02,0.72,1,146,1,
4223984,Chambre rez-de-jardin de charme,5517832,Véronique,,Saint-Josse-ten-Noode,50.85322,4.37232,Private room,35,2,274,2022-05-30,2.92,1,165,8,
5410074,Charming deluxe room,16167120,Françoise,,Uccle,50.79858,4.35647,Private room,172,1,5,2021-08-21,0.10,4,343,2,
5427562,le petit coin vert à bruxelles,27983400,Anne,,Saint-Gilles,50.83019,4.3407,Entire home/apt,69,2,68,2020-02-02,0.77,1,287,0,
5428564,Grand Place Brussels Apartments 1,1006241,Camila,,Bruxelles,50.84689,4.34792,Entire home/apt,99,2,478,2022-06-05,6.40,30,34,68,
5442695,lovely flat near Airport max 4 ppl.,28228900,Jolanta,,Evere,50.87695,4.4038,Entire home/apt,60,2,4,2022-06-06,0.05,2,311,1,
5503574,Grand appart lumineux + terrasse,216370039,Koen,,Saint-Gilles,50.82199,4.34301,Entire home/apt,120,2,37,2021-11-14,0.44,1,0,2,
5507659,Studio cocoon,28565592,Yamila,,Forest,50.826137197258056,4.3370627740096035,Entire home/apt,38,1,1,2022-06-12,1,1,32,1,
4254050,White coloured studio (650 sq.feet),11450017,Anne-Françoise,,Woluwe-Saint-Lambert,50.83896,4.40751,Entire home/apt,49,4,415,2021-03-19,4.50,1,0,0,
4267976,Joli appartement de 55 m2 à Uccle,22156455,Dorothée,,Uccle,50.79371,4.36704,Entire home/apt,65,2,143,2020-09-06,1.53,1,332,0,
4269259,Lovely double room in house,8829979,Sophie,,Bruxelles,50.89434,4.36391,Private room,50,2,30,2021-10-15,0.33,1,345,2,
4321006,Design Studio,22434640,Marie,,Bruxelles,50.83999,4.38083,Entire home/apt,61,90,62,2022-02-19,0.67,2,95,3,
5510135,Nice & Bright apartment in Brussels,4119446,Jonathan,,Auderghem,50.81897,4.42725,Entire home/apt,63,2,404,2022-02-06,4.60,3,223,40,
5520273,Superb Loft Right in the ♥ of Brussels +Ping Pong,2542053,Zeljka,,Bruxelles,50.8495,4.35612,Entire home/apt,154,3,136,2022-05-31,1.53,1,13,40,
4324679,"Luminous, Bright and Quiet Room with Garden View !",5168736,Luca,,Saint-Josse-ten-Noode,50.85501,4.37041,Private room,70,3,177,2022-05-22,1.91,5,127,28,
2740809,Belle maison bruxelloise 4 chambres,13741640,Candice,,Woluwe-Saint-Lambert,50.84569,4.42647,Entire home/apt,250,3,5,2022-05-29,1.44,1,58,5,
4369479,TOUR & TAXIS 3 + FREE PARKING,2126739,Rocío & Ward,,Molenbeek-Saint-Jean,50.86311,4.34463,Entire home/apt,60,5,106,2022-01-30,1.14,6,45,4,
5563888,Cosy appartment Brussels 75m²,28846892,Anna-Emilia,,Anderlecht,50.83042,4.29565,Entire home/apt,58,3,28,2022-01-01,0.32,1,212,3,
5577769,duplex met zicht op atomium,28918718,Hilde,,Bruxelles,50.88506,4.34097,Entire home/apt,98,2,32,2022-01-20,0.37,1,206,3,
5589740,"Very complete  Apt. with Parking, Terrasse, View",28981807,Jean-François,,Bruxelles,50.89994,4.35568,Entire home/apt,75,90,19,2021-12-20,0.23,1,291,1,
4373950,Chambre/Bel appartement à Etterbeek,20174303,Quentin,,Etterbeek,50.82944,4.40063,Private room,25,200,13,2020-09-05,0.14,4,0,0,
4376436,Retro art-nouveau apartment center!,18906721,Luc Junior,,Bruxelles,50.85664,4.34879,Private room,300,2,61,2020-01-13,0.66,1,0,0,
4400639,studio remparts 4,11174748,Daniel,,Bruxelles,50.85211,4.34583,Private room,95,1,86,2021-10-29,1.02,3,250,1,
5623832,Private flat 60m² : spend your holiday in Brussels,10651089,Olivia,,Schaerbeek,50.84475,4.40039,Entire home/apt,60,3,17,2021-08-17,0.19,1,14,2,
5706158,simple and clear,28090456,Michèle,,Woluwe-Saint-Lambert,50.84632,4.43617,Entire home/apt,45,4,78,2022-04-17,0.92,1,31,8,
4401177,appartement remparts 5(+ terrasses),11174748,Daniel,,Bruxelles,50.85234,4.34616,Private room,120,1,88,2022-06-01,0.97,3,275,7,
2742174,Nice apartment in great location!,2264144,Emilie,,Ixelles,50.81996,4.37576,Entire home/apt,65,4,33,2019-12-04,0.33,1,161,0,
4429504,A flat in the city center,22994727,Sadia,,Bruxelles,50.8588,4.35067,Entire home/apt,63,3,278,2022-06-12,3.05,1,126,18,
4467578,"Semi-studio, 1st floor, 40m²",13234621,Maarten,,Schaerbeek,50.85662,4.3729,Private room,23,28,6,2021-03-01,0.07,5,3,0,
4472961,Cosy loft@Brussels North,13711255,Aude,,Schaerbeek,50.86953,4.38082,Entire home/apt,89,3,0,,,2,0,0,
5726693,Private Double Room. Great Location*****,24351093,German,,Ixelles,50.83672,4.3693,Private room,70,1,47,2022-05-20,0.53,5,306,1,
5731590,Charming studio - Heart of Brussels,3526305,Laurent,,Bruxelles,50.84416,4.34703,Entire home/apt,122,2,438,2022-06-05,5.00,4,329,67,
5734150,Stylish studio - Heart of Brussels,3526305,Laurent,,Bruxelles,50.84377,4.34903,Entire home/apt,100,2,374,2021-01-01,4.27,4,162,0,
5740356,Stunning duplex - Heart of Brussels,3526305,Laurent,,Bruxelles,50.84432,4.34888,Entire home/apt,139,2,442,2022-06-02,5.05,4,317,84,
4488570,Chambre équipé,19727163,Françoise,,Woluwe-Saint-Lambert,50.85031,4.43411,Private room,25,4,7,2021-08-27,0.08,5,11,3,
2749370,Cosy room for woman with great view on Tours&Taxis,14034402,Martine,,Bruxelles,50.86525,4.35307,Private room,49,2,99,2019-10-24,1.00,1,0,0,
4502721,Petit appartement avec cour a Saint Gilles,18964236,Frederic,,Saint-Gilles,50.828,4.35005,Entire home/apt,55,4,1,2021-11-07,0.14,1,26,1,
4506920,"GREAT ROOM, Cinquantennaire area.",20795695,Jose Manuel,,Schaerbeek,50.84715,4.40421,Private room,46,90,5,2015-06-25,0.05,2,365,0,
4511175,Tiny cosy furnished all included room MIDISTATION,7689471,Lulu,,Anderlecht,50.83349,4.32279,Entire home/apt,36,1,355,2022-05-29,3.90,2,137,46,
5744710,Brussels center,26740273,Vince,,Bruxelles,50.84831,4.34311,Entire home/apt,77,5,163,2022-05-31,1.86,1,317,13,
5746361,Cosy master bedroom with bathroom.,4882468,Herman,,Anderlecht,50.84639,4.31068,Private room,60,2,207,2022-06-06,2.36,3,20,25,
5793552,Mon île de paix entre ville & forêt - le studio,12262776,Stéphane,,Watermael-Boitsfort,50.80297,4.4181,Entire home/apt,28,1,17,2019-11-30,0.19,2,15,0,
4543524,Charming Studio - Châtelain,23559311,Marc-Olivier,,Ixelles,50.82419,4.35957,Entire home/apt,65,30,6,2018-07-18,0.07,1,328,0,
4556485,Nice appartement prox. Schumann,6239307,Nathalie,,Schaerbeek,50.85039,4.38892,Private room,45,6,19,2022-05-01,0.21,1,41,1,
5798532,Studio Bruxelles,15207349,Pedram And Pegah,,Jette,50.87814,4.33231,Entire home/apt,38,2,275,2022-05-24,3.16,1,18,32,
2787957,Spacious flat in city center close to Grand Place!,6767876,Jan,,Bruxelles,50.8546,4.35301,Entire home/apt,57,2,263,2022-06-09,3.42,2,14,71,
5811603,TOUR & TAXIS 4 + FREE PARKING,2126739,Rocío & Ward,,Molenbeek-Saint-Jean,50.86132,4.34661,Entire home/apt,74,5,172,2022-05-22,2.00,6,56,3,
4562496,Cosy room in the heart of Brussels,2330188,Filippo,,Bruxelles,50.84955,4.34792,Private room,78,2,103,2022-02-23,1.12,2,228,6,
5820670,Wonderfull 320 m2 house Art Nouveau,22833094,Jerome,,Saint-Gilles,50.82218,4.34584,Entire home/apt,450,2,57,2018-07-01,0.66,1,0,0,
4565589,"EU appart. in Ixelles, 1-4p,   GF1",23082521,Serenia,,Ixelles,50.8354,4.3701,Private room,45,7,43,2021-09-17,0.50,28,332,1,
2800102,Maison familiale et lumineuse proche de la forêt,11238997,Peggy,,Auderghem,50.817909,4.438234,Entire home/apt,115,4,2,2021-08-20,0.18,1,65,2,
5829115,Studio indépendant au centre d'Uccle,16083830,Johanne,,Uccle,50.802,4.34173,Private room,30,1,2,2021-10-31,0.23,1,165,2,
2845505,Nice Duplex in City Center,13704251,Caroline,,Saint-Gilles,50.8292,4.3393,Entire home/apt,95,4,10,2019-07-08,0.10,1,227,0,
5871968,Deluxe Apartment in the Heart of European District,30490593,Guy,,Bruxelles,50.84634,4.38015,Entire home/apt,80,30,15,2022-03-14,0.20,1,232,1,
4570070,View garden + private bathroom ###,23689725,Jean-Louis,,Uccle,50.79446,4.35625,Private room,34,10,2,2015-04-27,0.02,2,326,0,
4587186,Charming apartment in the centre,2330188,Filippo,,Bruxelles,50.84951,4.34783,Entire home/apt,167,3,50,2022-04-23,0.55,2,317,6,
2853699,Nice bedroom in Brussels center,14589255,Youssef,,Bruxelles,50.84132,4.33972,Private room,38,3,528,2022-05-23,5.34,2,125,46,
4593060,Brussels loft in Saint Gilles,1823559,Pierre,,Saint-Gilles,50.82409,4.34265,Entire home/apt,200,3,16,2021-12-28,0.18,1,4,1,
5876822,Appartement avec vue dans maison Art déco,30518506,Xavier,,Forest,50.82265,4.33143,Entire home/apt,200,2,147,2019-08-14,1.70,1,92,0,
5897647,Brussels grand place!,11758102,Mark & Kseniya,,Bruxelles,50.84791,4.35722,Entire home/apt,100,27,68,2020-07-31,0.80,1,134,0,
5908949,Cude penthouse with fantastic view,5818707,Christine,,Bruxelles,50.81053,4.38497,Entire home/apt,95,6,11,2019-05-15,0.15,1,293,0,
5909281,Chambre DELAY dans maison de maître centre ville,26283277,Alain,,Bruxelles,50.84194,4.34315,Private room,90,2,10,2022-06-06,0.14,7,360,5,
5911024,Maison familiale 4 chambres,10646554,Eric,,Saint-Gilles,50.82946,4.34072,Entire home/apt,70,5,13,2021-08-21,0.15,1,0,2,
5925353,Les Amants Brussels CITY CENTER Room with balcony!,30766980,Inge,,Bruxelles,50.84789,4.34398,Private room,280,2,73,2019-10-10,0.84,6,251,0,
4631220,Le Duplex,19408422,Alexia,,Ixelles,50.82479,4.37441,Entire home/apt,57,3,205,2022-01-25,2.25,1,299,28,
4633453,"4 bedrooms, subway, forest & restaurants",23994580,Véronique,,Auderghem,50.81155,4.43455,Entire home/apt,110,2,15,2022-02-28,0.17,2,39,3,
4642224,Residential area - quiet place,24034928,Dory,,Woluwe-Saint-Lambert,50.83936,4.41505,Entire home/apt,100,30,17,2018-07-31,0.19,1,297,0,
4648803,"Comfort ground fl.APT,Covent Garden Bg,Tours&Taxis",18813577,Inès,,Bruxelles,50.85408,4.35492,Entire home/apt,80,91,52,2018-06-29,0.57,3,352,0,
4649138,LUXURY APARTMENT WITH GARDEN - CENTRAL LOCATED,24068031,Jolanda,,Koekelberg,50.86639,4.32668,Entire home/apt,136,3,19,2022-05-12,0.21,1,308,3,
4661835,"Bed and Breakfast , urban in green",24122544,Christine,,Watermael-Boitsfort,50.79342,4.40594,Private room,65,1,18,2017-12-02,0.20,1,0,0,
4675653,"ART-DECÓ FLAT, Cinquantennaire",20795695,Jose Manuel,,Schaerbeek,50.84631,4.40379,Entire home/apt,120,90,0,,,2,365,0,
